an_profil,an_donnee,cod_geo_n,nom_mun,designation,population,classe_population,cod_mrc,nom_mrc,cod_ra,nom_ra,cod_cm,nom_cm,RFU3000,RFU0501,RFU0600,RFU0601,PRC1400,PRC1401,PRC1500,PRC1501,PRC1600,PRC1601,PRC2200,RFU3001,PRC2201,PRC2300,PRC2000,RAT0130,RAT0131,IND0102,RFU3002,RFU3003,RFU0700,RFU0702,PRR0202,PRR0203,RFU0400,RFU0401,RFU0500
2023,2023,46045,Stanbridge East,M,875,1 @ 1 999,AR460,Brome-Missisquoi,05,Estrie,,,198413516.600000,,1305000.000000,,0.512500,,0.017300,,0.463700,,0.006600,,,323254.000000,299035.000000,406585.000000,,234.000000,488.000000,,198207605.000000,,101574385.000000,,3424900.000000,,91903320.000000
2023,2023,46050,Dunham,V,3606,2 000 @ 9 999,AR460,Brome-Missisquoi,05,Estrie,,,782111300.000000,,16084300.000000,,0.655000,,0.033100,,0.291300,,0.020600,,,344922.000000,324594.000000,360752.000000,,131.000000,2168.000000,,779232800.000000,,510394700.000000,,25762200.000000,,226991600.000000
2023,2023,46058,Sutton,V,4442,2 000 @ 9 999,AR460,Brome-Missisquoi,05,Estrie,,,1689406048.560000,,87210066.000000,,0.837900,,0.043600,,0.066600,,0.051800,,,440763.000000,361299.000000,372526.000000,,135.000000,4535.000000,,1682087229.000000,,1409413893.000000,,73403770.000000,,112059500.000000
2023,2023,46065,Bolton-Ouest,M,669,1 @ 1 999,AR460,Brome-Missisquoi,05,Estrie,,,453913615.800000,,29071784.000000,,0.693400,,0.027100,,0.215400,,0.064000,,,641458.000000,657397.000000,510589.000000,,294.000000,889.000000,,453989872.000000,,314794744.000000,,12322596.000000,,97800748.000000
2023,2023,46070,Brome,VL,297,1 @ 1 999,AR460,Brome-Missisquoi,05,Estrie,,,69272040.000000,,2644475.000000,,0.777300,,0.022400,,0.162200,,0.038200,,,368494.000000,361636.000000,302498.000000,,174.000000,229.000000,,69272040.000000,,53845542.000000,,1549433.000000,,11232590.000000
2023,2023,46075,Lac-Brome,V,6085,2 000 @ 9 999,AR460,Brome-Missisquoi,05,Estrie,,,2681651082.000000,,110737308.000000,,0.815800,,0.044900,,0.097900,,0.041400,,,609811.000000,590216.000000,574352.000000,,209.000000,4669.000000,,2673781836.000000,,2181330492.000000,,120063636.000000,,261650400.000000
2023,2023,46078,Bromont,V,11757,10 000 @ 24 999,AR460,Brome-Missisquoi,05,Estrie,,,3974246178.000000,,198101800.000000,,0.810100,,0.110800,,0.028300,,0.050800,,,559546.000000,480901.000000,555450.000000,,133.000000,7155.000000,,3901001700.000000,,3160104900.000000,,432420200.000000,,110374800.000000
2023,2023,46080,Cowansville,V,16272,10 000 @ 24 999,AR460,Brome-Missisquoi,05,Estrie,,,2229921509.400000,,74620650.000000,,0.784400,,0.170800,,0.008000,,0.036700,,,304972.000000,203817.000000,418450.000000,,100.000000,5329.000000,,2031032120.000000,,1593222670.000000,,346879130.000000,,16309670.000000
2023,2023,46085,East Farnham,M,622,1 @ 1 999,AR460,Brome-Missisquoi,05,Estrie,,,94530293.000000,,3494062.000000,,0.857600,,0.064800,,0.040700,,0.037000,,,316521.000000,284205.000000,299146.000000,,172.000000,316.000000,,94530293.000000,,81070847.000000,,6122688.000000,,3842696.000000
2023,2023,46090,Brigham,M,2352,2 000 @ 9 999,AR460,Brome-Missisquoi,05,Estrie,,,417991022.320000,,5479589.000000,,0.668900,,0.035500,,0.282400,,0.013200,,,304130.000000,282450.000000,301363.000000,,110.000000,1387.000000,,415643615.000000,,278034787.000000,,14755859.000000,,117373380.000000
2023,2023,46095,Saint-Ignace-de-Stanbridge,M,752,1 @ 1 999,AR460,Brome-Missisquoi,05,Estrie,,,196507956.000000,,761634.000000,,0.277100,,0.038100,,0.681000,,0.003900,,,278000.000000,245761.000000,532542.000000,,306.000000,369.000000,,196507956.000000,,54450960.000000,,7482276.000000,,133813086.000000
2023,2023,46100,Notre-Dame-de-Stanbridge,M,665,1 @ 1 999,AR460,Brome-Missisquoi,05,Estrie,,,197271772.810000,,446131.000000,,0.308000,,0.015500,,0.674300,,0.002300,,,256982.000000,212798.000000,517774.000000,,298.000000,381.000000,,196488992.000000,,60518283.000000,,3037594.000000,,132486984.000000
2023,2023,46105,Sainte-Sabine,M,1135,1 @ 1 999,AR460,Brome-Missisquoi,05,Estrie,,,286205628.660000,,2183369.000000,,0.434800,,0.038500,,0.519100,,0.007600,,,341142.000000,303441.000000,511081.000000,,294.000000,560.000000,,286224099.000000,,124442169.000000,,11024116.000000,,148574445.000000
2023,2023,46112,Farnham,V,10889,10 000 @ 24 999,AR460,Brome-Missisquoi,05,Estrie,,,1490768290.840000,,43309756.000000,,0.739100,,0.113400,,0.117000,,0.030500,,,297101.000000,213763.000000,370101.000000,,89.000000,4028.000000,,1419800254.000000,,1049400446.000000,,160981196.000000,,166108856.000000
2023,2023,47010,Saint-Alphonse-de-Granby,M,3423,2 000 @ 9 999,AR470,La Haute-Yamaska,05,Estrie,,,703527534.000000,,16018200.000000,,0.534000,,0.180800,,0.262300,,0.022900,,,322045.000000,297109.000000,435082.000000,,158.000000,1617.000000,,697979300.000000,,372688000.000000,,126161500.000000,,183111600.000000
2023,2023,47017,Granby,V,70823,25 000 @ 99 999,AR470,La Haute-Yamaska,05,Estrie,,,9629137765.560000,,183907369.540000,,0.784500,,0.177900,,0.018000,,0.019600,,,311239.000000,216671.000000,424734.000000,,84.000000,22671.000000,,9374314802.040000,,7353999068.000000,,1668002776.500000,,168405588.000000
2023,2023,47025,Waterloo,V,5318,2 000 @ 9 999,AR470,La Haute-Yamaska,05,Estrie,,,654943159.200000,,26892720.000000,,0.808900,,0.138600,,0.010000,,0.042500,,,274140.000000,189867.000000,294224.000000,,107.000000,2226.000000,,633438960.000000,,512373000.000000,,87815400.000000,,6357840.000000
2023,2023,47030,Warden,VL,391,1 @ 1 999,AR470,La Haute-Yamaska,05,Estrie,,,42268380.000000,,881892.000000,,0.748800,,0.035000,,0.195300,,0.020900,,,250179.000000,214194.000000,242922.000000,,140.000000,174.000000,,42268380.000000,,31650564.000000,,1478796.000000,,8257128.000000
2023,2023,47035,Shefford,CT,7719,2 000 @ 9 999,AR470,La Haute-Yamaska,05,Estrie,,,1590998535.120000,,98056338.000000,,0.826200,,0.035300,,0.076700,,0.061900,,,466611.000000,430540.000000,392355.000000,,143.000000,4055.000000,,1584934212.000000,,1309404249.000000,,55915677.000000,,121557948.000000
2023,2023,47040,Saint-Joachim-de-Shefford,M,1440,1 @ 1 999,AR470,La Haute-Yamaska,05,Estrie,,,341065016.320000,,5999360.000000,,0.449900,,0.059900,,0.472500,,0.017700,,,339503.000000,330011.000000,396127.000000,,228.000000,861.000000,,338938496.000000,,152472064.000000,,20308608.000000,,160158464.000000
2023,2023,47047,Roxton Pond,M,4580,2 000 @ 9 999,AR470,La Haute-Yamaska,05,Estrie,,,767318687.500000,,23019250.000000,,0.699400,,0.062300,,0.207100,,0.031300,,,315120.000000,280031.000000,325825.000000,,119.000000,2355.000000,,735045125.000000,,514055625.000000,,45775875.000000,,152194375.000000
2023,2023,47055,Sainte-Cécile-de-Milton,M,2298,2 000 @ 9 999,AR470,La Haute-Yamaska,05,Estrie,,,451644317.460000,,4657887.000000,,0.494800,,0.095000,,0.399800,,0.010400,,,296937.000000,251640.000000,374809.000000,,136.000000,1205.000000,,447251616.000000,,221319312.000000,,42473991.000000,,178800426.000000
2023,2023,48005,Béthanie,M,323,1 @ 1 999,AR480,Acton,16,Montérégie,,,76341400.000000,,639700.000000,,0.437800,,0.005500,,0.548400,,0.008400,,,268804.000000,252499.000000,319420.000000,,184.000000,239.000000,,76341400.000000,,33421200.000000,,417500.000000,,41863000.000000
2023,2023,48010,Roxton Falls,VL,1394,1 @ 1 999,AR480,Acton,16,Montérégie,,,141115126.320000,,2784240.000000,,0.824100,,0.140600,,0.015000,,0.020200,,,220578.000000,170824.000000,222229.000000,,128.000000,635.000000,,137642112.000000,,113434452.000000,,19357704.000000,,2065716.000000
2023,2023,48015,Roxton,CT,1160,1 @ 1 999,AR480,Acton,16,Montérégie,,,256318700.000000,,3742300.000000,,0.436400,,0.011100,,0.537900,,0.014600,,,280268.000000,258578.000000,337261.000000,,194.000000,760.000000,,256318700.000000,,111856500.000000,,2851600.000000,,137868300.000000
2023,2023,48020,Sainte-Christine,P,767,1 @ 1 999,AR480,Acton,16,Montérégie,,,177993284.400000,,4599840.000000,,0.452300,,0.013200,,0.508500,,0.026000,,,269324.000000,245537.000000,303225.000000,,174.000000,587.000000,,176847720.000000,,79992960.000000,,2328360.000000,,89926560.000000
2023,2023,48028,Acton Vale,V,7871,2 000 @ 9 999,AR480,Acton,16,Montérégie,,,1021945540.000000,,14819800.000000,,0.715600,,0.117400,,0.152000,,0.015000,,,256874.000000,190247.000000,297770.000000,,108.000000,3432.000000,,989318700.000000,,707990400.000000,,116111900.000000,,150396600.000000
2023,2023,48038,Upton,M,2379,2 000 @ 9 999,AR480,Acton,16,Montérégie,,,459903580.000000,,3705800.000000,,0.438300,,0.062200,,0.491400,,0.008100,,,262579.000000,219734.000000,415826.000000,,151.000000,1106.000000,,457843100.000000,,200677600.000000,,28477000.000000,,224982700.000000
2023,2023,48045,Saint-Théodore-d'Acton,M,1645,1 @ 1 999,AR480,Acton,16,Montérégie,,,395885241.600000,,4252928.000000,,0.392500,,0.022600,,0.574100,,0.010800,,,279022.000000,248667.000000,456615.000000,,263.000000,867.000000,,395281664.000000,,155140352.000000,,8951424.000000,,226936960.000000
2023,2023,48050,Saint-Nazaire-d'Acton,P,896,1 @ 1 999,AR480,Acton,16,Montérégie,,,303739624.100000,,1214998.000000,,0.253800,,0.029400,,0.712800,,0.004000,,,268171.000000,241554.000000,587504.000000,,338.000000,517.000000,,302811808.000000,,76863416.000000,,8893556.000000,,215839838.000000
2023,2023,49005,Saint-Félix-de-Kingsey,M,1499,1 @ 1 999,AR490,Drummond,17,Centre-du-Québec,,,266975573.760000,,7048048.000000,,0.435700,,0.094700,,0.443100,,0.026500,,,189808.000000,168552.000000,247429.000000,,142.000000,1079.000000,,265858432.000000,,115835328.000000,,25169760.000000,,117805296.000000
2023,2023,49015,Durham-Sud,M,1121,1 @ 1 999,AR490,Drummond,17,Centre-du-Québec,,,168193952.500000,,4770250.000000,,0.496400,,0.031800,,0.443300,,0.028500,,,234502.000000,201865.000000,301964.000000,,174.000000,557.000000,,167283375.000000,,83033250.000000,,5319375.000000,,74160500.000000
2023,2023,49020,Lefebvre,M,979,1 @ 1 999,AR490,Drummond,17,Centre-du-Québec,,,134956141.180000,,5772333.000000,,0.641600,,0.018200,,0.297500,,0.042800,,,239735.000000,217419.000000,235526.000000,,135.000000,573.000000,,134962898.000000,,86592254.000000,,2451519.000000,,40146792.000000
2023,2023,49025,L'Avenir,M,1449,1 @ 1 999,AR490,Drummond,17,Centre-du-Québec,,,249842933.900000,,13118189.000000,,0.536500,,0.041200,,0.369600,,0.052700,,,259268.000000,224440.000000,278532.000000,,160.000000,897.000000,,249105116.400000,,133633745.000000,,10273957.400000,,92079225.000000
2023,2023,49030,Saint-Lucien,M,1873,1 @ 1 999,AR490,Drummond,17,Centre-du-Québec,,,307145640.840000,,23168898.000000,,0.740900,,0.011200,,0.172400,,0.075600,,,256103.000000,222000.000000,203139.000000,,117.000000,1512.000000,,306615524.000000,,227159974.000000,,3430640.000000,,52856012.000000
2023,2023,49040,Wickham,M,2713,2 000 @ 9 999,AR490,Drummond,17,Centre-du-Québec,,,415362612.280000,,8706635.000000,,0.542500,,0.100600,,0.335900,,0.021100,,,253314.000000,222230.000000,315385.000000,,115.000000,1317.000000,,413610442.000000,,224372239.000000,,41611920.000000,,138919648.000000
2023,2023,49048,Saint-Germain-de-Grantham,M,5048,2 000 @ 9 999,AR490,Drummond,17,Centre-du-Québec,,,914992617.600000,,16896960.000000,,0.521900,,0.224200,,0.234900,,0.018900,,,284386.000000,231631.000000,406663.000000,,148.000000,2250.000000,,894554880.000000,,466910160.000000,,200582160.000000,,210165600.000000
2023,2023,49058,Drummondville,V,81551,25 000 @ 99 999,AR490,Drummond,17,Centre-du-Québec,,,11280764728.740000,,262086801.000000,,0.723100,,0.230700,,0.021600,,0.024500,,,277623.000000,194556.000000,388095.000000,,77.000000,29067.000000,,10689867024.000000,,7730337702.000000,,2466016791.000000,,231425730.000000
2023,2023,49070,Saint-Cyrille-de-Wendover,M,5073,2 000 @ 9 999,AR490,Drummond,17,Centre-du-Québec,,,693693858.000000,,22401300.000000,,0.663200,,0.088200,,0.216100,,0.032400,,,266343.000000,232213.000000,308995.000000,,112.000000,2245.000000,,690438200.000000,,457928500.000000,,60901400.000000,,149207000.000000
2023,2023,49075,Notre-Dame-du-Bon-Conseil,VL,1681,1 @ 1 999,AR490,Drummond,17,Centre-du-Québec,,,174635589.240000,,5557525.000000,,0.812200,,0.132600,,0.022300,,0.032900,,,228945.000000,181212.000000,250194.000000,,144.000000,698.000000,,169031479.000000,,137285967.000000,,22420788.000000,,3767199.000000
2023,2023,49080,Notre-Dame-du-Bon-Conseil,P,1036,1 @ 1 999,AR490,Drummond,17,Centre-du-Québec,,,259639200.000000,,6078400.000000,,0.342100,,0.172600,,0.461800,,0.023400,,,247990.000000,226708.000000,410173.000000,,236.000000,633.000000,,259521900.000000,,88794600.000000,,44792800.000000,,119856100.000000
2023,2023,49085,Sainte-Brigitte-des-Saults,P,784,1 @ 1 999,AR490,Drummond,17,Centre-du-Québec,,,230999234.400000,,1107000.000000,,0.230100,,0.046800,,0.718300,,0.004800,,,207973.000000,182891.000000,496773.000000,,286.000000,465.000000,,230294664.000000,,52990200.000000,,10770192.000000,,165427272.000000
2023,2023,49095,Saint-Majorique-de-Grantham,P,1386,1 @ 1 999,AR490,Drummond,17,Centre-du-Québec,,,242604592.000000,,5545300.000000,,0.613300,,0.080800,,0.282800,,0.023100,,,319565.000000,277732.000000,357824.000000,,206.000000,678.000000,,239898100.000000,,147138200.000000,,19380600.000000,,67834000.000000
2023,2023,49100,Saint-Edmond-de-Grantham,M,781,1 @ 1 999,AR490,Drummond,17,Centre-du-Québec,,,174852308.580000,,3936535.000000,,0.449700,,0.039500,,0.488300,,0.022500,,,277057.000000,264070.000000,376026.000000,,216.000000,465.000000,,174952303.000000,,78675219.000000,,6912889.000000,,85427660.000000
2023,2023,49105,Saint-Eugène,M,1198,1 @ 1 999,AR490,Drummond,17,Centre-du-Québec,,,299389768.680000,,5179038.000000,,0.341500,,0.140300,,0.500800,,0.017300,,,238717.000000,201752.000000,352223.000000,,203.000000,850.000000,,298742892.000000,,102025917.000000,,41925165.000000,,149612772.000000
2023,2023,49113,Saint-Guillaume,M,1460,1 @ 1 999,AR490,Drummond,17,Centre-du-Québec,,,383727892.420000,,2871605.000000,,0.254800,,0.041200,,0.696400,,0.007500,,,179602.000000,157931.000000,429706.000000,,247.000000,893.000000,,382532666.000000,,97485458.000000,,15768158.000000,,266407445.000000
2023,2023,49125,Saint-Bonaventure,M,1047,1 @ 1 999,AR490,Drummond,17,Centre-du-Québec,,,255951206.280000,,4930002.000000,,0.348900,,0.062100,,0.569700,,0.019300,,,227036.000000,201322.000000,358475.000000,,206.000000,714.000000,,254819070.000000,,88897545.000000,,15813765.000000,,145177758.000000
2023,2023,49130,Saint-Pie-de-Guire,P,463,1 @ 1 999,AR490,Drummond,17,Centre-du-Québec,,,156551175.000000,,2413719.000000,,0.248000,,0.012800,,0.723800,,0.015400,,,206623.000000,200356.000000,365774.000000,,210.000000,428.000000,,156551175.000000,,38829681.000000,,2003364.000000,,113304411.000000
2023,2023,50005,Sainte-Eulalie,M,1007,1 @ 1 999,AR500,Nicolet-Yamaska,17,Centre-du-Québec,,,199883284.160000,,10749984.000000,,0.332500,,0.270800,,0.342600,,0.054100,,,166127.000000,148778.000000,267224.000000,,154.000000,748.000000,,198604672.000000,,66026800.000000,,53780160.000000,,68047728.000000
2023,2023,50013,Aston-Jonction,M,441,1 @ 1 999,AR500,Nicolet-Yamaska,17,Centre-du-Québec,,,67545669.360000,,1195948.000000,,0.328100,,0.086400,,0.567500,,0.018000,,,151893.000000,138409.000000,283805.000000,,163.000000,238.000000,,66453267.000000,,21803161.000000,,5739395.000000,,37714763.000000
2023,2023,50023,Saint-Wenceslas,M,1221,1 @ 1 999,AR500,Nicolet-Yamaska,17,Centre-du-Québec,,,212250295.200000,,3933600.000000,,0.436200,,0.084900,,0.460200,,0.018700,,,192622.000000,173303.000000,275650.000000,,159.000000,770.000000,,210419880.000000,,91789440.000000,,17859000.000000,,96837840.000000
2023,2023,50030,Saint-Célestin,VL,916,1 @ 1 999,AR500,Nicolet-Yamaska,17,Centre-du-Québec,,,98089717.760000,,1340292.000000,,0.844700,,0.133100,,0.005700,,0.016500,,,204264.000000,166234.000000,285976.000000,,164.000000,343.000000,,81289820.000000,,68668920.000000,,10816642.000000,,463966.000000
2023,2023,50035,Saint-Célestin,M,642,1 @ 1 999,AR500,Nicolet-Yamaska,17,Centre-du-Québec,,,150693788.000000,,4019670.000000,,0.254100,,0.081200,,0.638100,,0.026700,,,174568.000000,165243.000000,305048.000000,,175.000000,494.000000,,150693788.000000,,38284746.000000,,12235184.000000,,96154188.000000
2023,2023,50042,Saint-Léonard-d'Aston,M,2570,2 000 @ 9 999,AR500,Nicolet-Yamaska,17,Centre-du-Québec,,,371380758.080000,,5418088.000000,,0.550500,,0.163100,,0.271300,,0.015100,,,199192.000000,163532.000000,269507.000000,,98.000000,1378.000000,,357796414.000000,,196953092.000000,,58341324.000000,,97083910.000000
2023,2023,50050,Sainte-Perpétue,P,979,1 @ 1 999,AR500,Nicolet-Yamaska,17,Centre-du-Québec,,,227845842.000000,,1466200.000000,,0.262600,,0.037300,,0.693700,,0.006500,,,180129.000000,192779.000000,386179.000000,,222.000000,590.000000,,226699400.000000,,59524900.000000,,8448700.000000,,157259600.000000
2023,2023,50057,Sainte-Monique,M,518,1 @ 1 999,AR500,Nicolet-Yamaska,17,Centre-du-Québec,,,150871846.000000,,1211000.000000,,0.210600,,0.018600,,0.762700,,0.008100,,,171996.000000,154811.000000,390860.000000,,225.000000,386.000000,,149830200.000000,,31554300.000000,,2790900.000000,,114274000.000000
2023,2023,50065,Grand-Saint-Esprit,M,491,1 @ 1 999,AR500,Nicolet-Yamaska,17,Centre-du-Québec,,,79355700.000000,,1641924.000000,,0.393400,,0.012600,,0.573200,,0.020700,,,167366.000000,150982.000000,264519.000000,,152.000000,300.000000,,79354296.000000,,31220856.000000,,1002024.000000,,45489492.000000
2023,2023,50072,Nicolet,V,8510,2 000 @ 9 999,AR500,Nicolet-Yamaska,17,Centre-du-Québec,,,1266744621.810000,,19829373.000000,,0.680800,,0.136200,,0.164600,,0.018400,,,231319.000000,175445.000000,347053.000000,,126.000000,3650.000000,,1076154657.000000,,732629082.000000,,146576055.000000,,177120147.000000
2023,2023,50085,La Visitation-de-Yamaska,M,336,1 @ 1 999,AR500,Nicolet-Yamaska,17,Centre-du-Québec,,,122258367.000000,,902781.000000,,0.170500,,0.009200,,0.812900,,0.007400,,,161379.000000,146471.000000,341504.000000,,196.000000,358.000000,,122252724.000000,,20841381.000000,,1128204.000000,,99380358.000000
2023,2023,50090,Saint-Zéphirin-de-Courval,P,715,1 @ 1 999,AR500,Nicolet-Yamaska,17,Centre-du-Québec,,,216956614.000000,,3317100.000000,,0.195200,,0.009200,,0.780200,,0.015400,,,174513.000000,150790.000000,387423.000000,,223.000000,560.000000,,216007300.000000,,42169700.000000,,1995400.000000,,168525100.000000
2023,2023,50095,Saint-Elphège,P,275,1 @ 1 999,AR500,Nicolet-Yamaska,17,Centre-du-Québec,,,107812248.000000,,1269873.000000,,0.135700,,0.009200,,0.843300,,0.011800,,,149926.000000,144130.000000,470796.000000,,271.000000,229.000000,,107812248.000000,,14632476.000000,,992123.000000,,90917776.000000
2023,2023,50100,Baie-du-Febvre,M,972,1 @ 1 999,AR500,Nicolet-Yamaska,17,Centre-du-Québec,,,254715357.120000,,1839152.000000,,0.244400,,0.045100,,0.703300,,0.007300,,,157790.000000,141928.000000,384766.000000,,221.000000,662.000000,,251913760.000000,,61556096.000000,,11360160.000000,,177158352.000000
2023,2023,50113,Pierreville,M,2210,2 000 @ 9 999,AR500,Nicolet-Yamaska,17,Centre-du-Québec,,,340924154.680000,,6346436.000000,,0.481600,,0.053000,,0.446400,,0.019000,,,164637.000000,138167.000000,215366.000000,,78.000000,1583.000000,,334020837.000000,,160872901.000000,,17708027.000000,,149093473.000000
2023,2023,50128,Saint-François-du-Lac,M,2014,2 000 @ 9 999,AR500,Nicolet-Yamaska,17,Centre-du-Québec,,,288893030.010000,,7449876.000000,,0.599300,,0.077400,,0.297300,,0.026100,,,191453.000000,155710.000000,176909.000000,,64.000000,1633.000000,,285978624.000000,,171387441.000000,,22121856.000000,,85019451.000000
2023,2023,51008,Maskinongé,M,2411,2 000 @ 9 999,AR510,Maskinongé,04,Mauricie,,,345958558.000000,,3242600.000000,,0.606000,,0.080600,,0.304100,,0.009400,,,220911.000000,174090.000000,220919.000000,,80.000000,1566.000000,,345271000.000000,,209223400.000000,,27816600.000000,,104988400.000000
2023,2023,51015,Louiseville,V,7272,2 000 @ 9 999,AR510,Maskinongé,04,Mauricie,,,861750682.000000,,4981600.000000,,0.665700,,0.184800,,0.143300,,0.006200,,,208634.000000,136604.000000,279155.000000,,102.000000,3087.000000,,806093100.000000,,536630700.000000,,148946700.000000,,115534100.000000
2023,2023,51020,Yamachiche,M,2953,2 000 @ 9 999,AR510,Maskinongé,04,Mauricie,,,463071960.720000,,7547472.000000,,0.441900,,0.154000,,0.387800,,0.016400,,,197747.000000,162038.000000,252769.000000,,92.000000,1832.000000,,460613520.000000,,203533236.000000,,70927380.000000,,178605432.000000
2023,2023,51025,Saint-Barnabé,P,1191,1 @ 1 999,AR510,Maskinongé,04,Mauricie,,,140756023.870000,,1507611.000000,,0.530700,,0.047200,,0.411400,,0.010700,,,157418.000000,139023.000000,166970.000000,,96.000000,843.000000,,140892311.000000,,74776625.000000,,6651386.000000,,57956689.000000
2023,2023,51030,Saint-Sévère,P,340,1 @ 1 999,AR510,Maskinongé,04,Mauricie,,,53915775.120000,,217080.000000,,0.314900,,0.040700,,0.640400,,0.004000,,,139648.000000,129624.000000,221876.000000,,128.000000,243.000000,,53911872.000000,,16975224.000000,,2193048.000000,,34526520.000000
2023,2023,51035,Saint-Léon-le-Grand,P,953,1 @ 1 999,AR510,Maskinongé,04,Mauricie,,,173003299.080000,,1397379.000000,,0.319900,,0.016400,,0.655500,,0.008100,,,161883.000000,149787.000000,245395.000000,,141.000000,705.000000,,171957093.000000,,55016706.000000,,2817624.000000,,112725384.000000
2023,2023,51040,Sainte-Ursule,M,1363,1 @ 1 999,AR510,Maskinongé,04,Mauricie,,,188582400.000000,,7001750.000000,,0.553900,,0.019200,,0.389400,,0.037500,,,176310.000000,145513.000000,188771.000000,,109.000000,999.000000,,186629875.000000,,103367500.000000,,3579250.000000,,72681375.000000
2023,2023,51045,Saint-Justin,M,987,1 @ 1 999,AR510,Maskinongé,04,Mauricie,,,193077963.900000,,5550965.000000,,0.474100,,0.020600,,0.476400,,0.028900,,,192199.000000,172111.000000,186910.000000,,107.000000,1033.000000,,192126634.000000,,91086561.000000,,3964558.000000,,91524550.000000
2023,2023,51050,Saint-Édouard-de-Maskinongé,M,741,1 @ 1 999,AR510,Maskinongé,04,Mauricie,,,87254904.000000,,7497996.000000,,0.718700,,0.075200,,0.120100,,0.085900,,,165646.000000,147695.000000,107855.000000,,62.000000,809.000000,,87254904.000000,,62713464.000000,,6562248.000000,,10481196.000000
2023,2023,51055,Sainte-Angèle-de-Prémont,M,617,1 @ 1 999,AR510,Maskinongé,04,Mauricie,,,70129125.000000,,4838750.000000,,0.661700,,0.082300,,0.187000,,0.069000,,,145103.000000,123795.000000,111140.000000,,64.000000,631.000000,,70129125.000000,,46404625.000000,,5773500.000000,,13112250.000000
2023,2023,51060,Saint-Paulin,M,1594,1 @ 1 999,AR510,Maskinongé,04,Mauricie,,,192371586.000000,,4585500.000000,,0.561500,,0.115300,,0.299200,,0.024100,,,172065.000000,140154.000000,169640.000000,,98.000000,1134.000000,,190664400.000000,,107049700.000000,,21987100.000000,,57042100.000000
2023,2023,51065,Saint-Alexis-des-Monts,P,3063,2 000 @ 9 999,AR510,Maskinongé,04,Mauricie,,,647741208.720000,,73610799.000000,,0.777300,,0.101200,,0.007100,,0.114400,,,220668.000000,199307.000000,156007.000000,,57.000000,4152.000000,,643562358.000000,,500245959.000000,,65127354.000000,,4578246.000000
2023,2023,51070,Saint-Mathieu-du-Parc,M,1429,1 @ 1 999,AR510,Maskinongé,04,Mauricie,,,389554659.120000,,32956572.000000,,0.843400,,0.066300,,0.004500,,0.085800,,,271266.000000,239213.000000,147559.000000,,85.000000,2640.000000,,383918832.000000,,323798640.000000,,25438380.000000,,1725240.000000
2023,2023,51075,Saint-Élie-de-Caxton,M,1981,1 @ 1 999,AR510,Maskinongé,04,Mauricie,,,356534122.500000,,28516125.000000,,0.871900,,0.036200,,0.011200,,0.080700,,,236623.000000,220016.000000,148247.000000,,85.000000,2405.000000,,353533750.000000,,308249375.000000,,12815500.000000,,3952750.000000
2023,2023,51080,Charette,M,1033,1 @ 1 999,AR510,Maskinongé,04,Mauricie,,,120954432.080000,,4603770.000000,,0.696300,,0.074700,,0.190500,,0.038500,,,187771.000000,155251.000000,140808.000000,,81.000000,859.000000,,119574710.000000,,83262688.000000,,8933072.000000,,22775180.000000
2023,2023,51085,Saint-Boniface,M,5278,2 000 @ 9 999,AR510,Maskinongé,04,Mauricie,,,583699120.000000,,21713300.000000,,0.859300,,0.053700,,0.049200,,0.037700,,,247689.000000,217182.000000,186010.000000,,68.000000,3138.000000,,575275900.000000,,494361500.000000,,30892400.000000,,28308700.000000
2023,2023,51090,Saint-Étienne-des-Grès,P,4693,2 000 @ 9 999,AR510,Maskinongé,04,Mauricie,,,520648694.000000,,13091700.000000,,0.807400,,0.050600,,0.116700,,0.025300,,,235955.000000,210928.000000,187419.000000,,68.000000,2778.000000,,517113800.000000,,417502900.000000,,26164100.000000,,60355100.000000
2023,2023,52007,Lavaltrie,V,15578,10 000 @ 24 999,AR520,D'Autray,14,Lanaudière,,,2314296036.000000,,83774655.000000,,0.815400,,0.089600,,0.058100,,0.036900,,,337094.000000,293791.000000,370406.000000,,89.000000,6248.000000,,2269136970.000000,,1850172030.000000,,203299470.000000,,131890815.000000
2023,2023,52017,Lanoraie,M,5458,2 000 @ 9 999,AR520,D'Autray,14,Lanaudière,,,904875434.000000,,25251100.000000,,0.742700,,0.084600,,0.144400,,0.028200,,,331202.000000,289050.000000,320878.000000,,117.000000,2820.000000,,895479800.000000,,665093100.000000,,75788500.000000,,129347100.000000
2023,2023,52030,Sainte-Élisabeth,M,1477,1 @ 1 999,AR520,D'Autray,14,Lanaudière,,,422429704.000000,,1930900.000000,,0.306500,,0.020500,,0.668400,,0.004600,,,245852.000000,210531.000000,499326.000000,,287.000000,846.000000,,419169100.000000,,128492900.000000,,8590000.000000,,280155300.000000
2023,2023,52035,Berthierville,V,4330,2 000 @ 9 999,AR520,D'Autray,14,Lanaudière,,,608160645.500000,,20796377.000000,,0.656400,,0.297000,,0.010700,,0.035900,,,242734.000000,152201.000000,382973.000000,,139.000000,1588.000000,,579545831.000000,,380436120.000000,,172136181.000000,,6177153.000000
